Volatility,Return,Sharpe
0.13541309190290474,0.11971879999098846,0.5887082177264606
0.16121988813938204,0.11962865096651518,0.49391332474857275
0.2370844092728221,0.21945660319841198,0.7569312708028152
0.1193969889725299,0.09956004969463997,0.4988404666414424
0.11940190306198784,0.03244559764161142,-0.063268693083281
0.17003745562086856,0.12099206315564576,0.4763189549026965
0.1454776126605848,0.11404318531532356,0.5089661836015581
0.149775592519259,0.08716934785275406,0.3149334752035032
0.12485681778754588,0.05243237535684139,0.09957305958250592
0.14880637880808426,0.1550812409717945,0.7733622838857929
0.13927846836351934,0.0852832126596483,0.3251271585027651
0.12512685646970742,0.08366658668822724,0.3489785320292027
0.18257086295420336,0.22560117884884667,1.0165980258054839
0.11943572177252228,0.10779704103323068,0.5676445876247742
0.1221027851618085,0.015274623811882014,-0.20249641443765878
0.14101133443092043,0.06398917637571591,0.17012232720532042
0.1329343929333405,0.11723105327681435,0.5809711961865399
0.29901710854486774,0.3488142421223956,1.0327644582786735
0.11448660524600027,0.06980090071616166,0.2603003264192148
0.1360816688491728,0.13707840343992386,0.713383398814145
0.12894714127416962,0.07649070982265176,0.2829896767161715
0.10898658525098147,0.0737211933885557,0.30940682571988404
0.13204303046910126,0.06174002194101294,0.16464346405697053
0.18239024984321936,0.19892620855683665,0.8713525459472086
0.1855305167853937,0.1351277705412663,0.5127338196944828
0.12501555172420875,0.09755624157796719,0.46039265342714686
0.11853473422449454,0.10491656596018883,0.5476585946296759
0.33546572317809814,0.39499869048450587,1.0582264176541152
0.1854395510212808,0.1552178664029885,0.6213230444554207
0.13448064066152493,0.08703352789324305,0.34974199752380714
0.12112189657178553,-0.01647653139151825,-0.46627845988232364
0.12699426337010128,0.004867763883266894,-0.2766442765556008
0.13611596429802963,-0.005924757134734407,-0.3373943487935103
0.10758479465117428,0.017302071814709254,-0.21097710191189178
0.11248215140068223,0.12403281162353409,0.7470768524349581
0.20339349568857298,0.1741656379138014,0.6596358327959013
0.14263386932356678,0.1788625398767253,0.973559369420974
0.09865468408951074,0.026205549831805806,-0.139825597694665
0.09512032480098137,0.0377584843912215,-0.023565054192869757
0.11597147287675598,0.051085333671095565,0.09558672832305973
0.13408860331858788,0.061269159358496215,0.15862018719041876
0.3785642322077039,0.3952063028799721,0.9382986364255455
0.11820656767030971,0.09628640725481327,0.4761698809477478
0.17702589817117192,0.18871054388621072,0.8400496504890929
0.12887079870720441,0.05325465917722785,0.1028523087479465
0.1656593577115323,0.07249268531458411,0.19614156280362147
0.10564727040747131,0.05371620363094421,0.1298301752429773
0.18324985170825564,0.20309902348569722,0.8900363190763193
0.24140428154885157,0.2974061543104074,1.066286615377688
0.19476766852696215,0.1847989171300484,0.7434443212529576
0.12613199410247344,0.12177908946208343,0.6483611873736304
0.09819262430377158,0.06447995492249482,0.24930543506773906
0.13029706324800638,0.05266144281657248,0.09717366225263872
0.14177914494400637,0.029271176445305063,-0.07567279065572113
0.17775692376033994,0.06365165154240002,0.13305614792416334
0.15336513789126588,0.14128226608538633,0.6603995371959583
0.13282122721651307,0.12320782621587337,0.6264648201167088
0.4866349633089483,0.5368733336761218,1.0210391178997007
0.12497661540632177,0.10950643378746658,0.5561555140654793
0.13362182940415662,0.05280773650095815,0.09585062978160165
0.11763329480027455,0.032621840472518954,-0.06272169405786147
0.19782688781586216,0.24396001487613336,1.0310024947972691
0.12208625968089827,0.05907669021236893,0.15625583306614876
0.22465744713154412,0.22161434985093895,0.8084056512250757
0.2067466612143278,0.17894007750112798,0.6720305744482767
0.21632317059460504,0.24756760041375314,0.9595255091870853
0.15000116632501753,0.08813956280595227,0.3209279233312431
0.22746749545248332,0.327394755196876,1.26345416792489
0.23992198876107484,0.2972004427021458,1.0720169669745345
0.1276904568648757,0.04930655004906743,0.07288367727367272
0.20170806270170472,0.107320639678382,0.3337528444658105
